Date,Category,Quantity
2023-10-15,Boots,0.0
2023-10-16,Boots,0.0
2023-10-17,Boots,0.0
2023-10-18,Boots,1.0
2023-10-19,Boots,1.0
2023-10-20,Boots,1.0
2023-10-21,Boots,0.0
2023-10-22,Boots,1.0
2023-10-23,Boots,1.0
2023-10-24,Boots,2.0
2023-10-25,Boots,0.0
2023-10-26,Boots,0.0
2023-10-27,Boots,1.0
2023-10-28,Boots,1.0
2023-10-29,Boots,2.0
2023-10-30,Boots,1.0
2023-10-31,Boots,0.0
2023-11-01,Boots,0.0
2023-11-02,Boots,0.0
2023-11-03,Boots,1.0
2023-11-04,Boots,0.0
2023-11-05,Boots,0.0
2023-11-06,Boots,0.0
2023-11-07,Boots,1.0
2023-11-08,Boots,1.0
2023-11-09,Boots,0.0
2023-11-10,Boots,0.0
2023-11-11,Boots,0.0
2023-11-12,Boots,1.0
2023-11-13,Boots,0.0
2023-11-14,Boots,1.0
2023-11-15,Boots,2.0
2023-11-16,Boots,0.0
2023-11-17,Boots,0.0
2023-11-18,Boots,0.0
2023-11-19,Boots,0.0
2023-11-20,Boots,3.0
2023-11-21,Boots,0.0
2023-11-22,Boots,2.0
2023-11-23,Boots,0.0
2023-11-24,Boots,1.0
2023-11-25,Boots,2.0
2023-11-26,Boots,0.0
2023-11-27,Boots,5.0
2023-11-28,Boots,0.0
2023-11-29,Boots,1.0
2023-11-30,Boots,1.0
2023-12-01,Boots,1.0
2023-12-02,Boots,0.0
2023-12-03,Boots,0.0
2023-12-04,Boots,0.0
2023-12-05,Boots,0.0
2023-12-06,Boots,2.0
2023-12-07,Boots,1.0
2023-12-08,Boots,2.0
2023-12-09,Boots,0.0
2023-12-10,Boots,2.0
2023-12-11,Boots,0.0
2023-12-12,Boots,2.0
2023-12-13,Boots,0.0
2023-12-14,Boots,1.0
2023-12-15,Boots,1.0
2023-12-16,Boots,0.0
2023-12-17,Boots,1.0
2023-12-18,Boots,0.0
2023-12-19,Boots,1.0
2023-12-20,Boots,0.0
2023-12-21,Boots,1.0
2023-12-22,Boots,0.0
2023-12-23,Boots,2.0
2023-12-24,Boots,1.0
2023-12-25,Boots,0.0
2023-12-26,Boots,0.0
2023-12-27,Boots,2.0
2023-12-28,Boots,1.0
2023-12-29,Boots,0.0
2023-12-30,Boots,0.0
2023-12-31,Boots,0.0
2024-01-01,Boots,0.0
2024-01-02,Boots,0.0
2024-01-03,Boots,1.0
2024-01-04,Boots,0.0
2024-01-05,Boots,1.0
2024-01-06,Boots,1.0
2024-01-07,Boots,2.0
2024-01-08,Boots,1.0
2024-01-09,Boots,1.0
2024-01-10,Boots,2.0
2024-01-11,Boots,0.0
2024-01-12,Boots,1.0
2024-01-13,Boots,1.0
2024-01-14,Boots,0.0
2024-01-15,Boots,1.0
2024-01-16,Boots,0.0
2024-01-17,Boots,2.0
2024-01-18,Boots,0.0
2024-01-19,Boots,1.0
2024-01-20,Boots,0.0
2024-01-21,Boots,0.0
2024-01-22,Boots,0.0
2024-01-23,Boots,0.0
2024-01-24,Boots,1.0
2024-01-25,Boots,2.0
2024-01-26,Boots,0.0
2024-01-27,Boots,1.0
2024-01-28,Boots,0.0
2024-01-29,Boots,0.0
2024-01-30,Boots,0.0
2024-01-31,Boots,0.0
2024-02-01,Boots,0.0
2024-02-02,Boots,1.0
2024-02-03,Boots,0.0
2024-02-04,Boots,3.0
2024-02-05,Boots,0.0
2024-02-06,Boots,1.0
2024-02-07,Boots,0.0
2024-02-08,Boots,2.0
2024-02-09,Boots,0.0
2024-02-10,Boots,1.0
2024-02-11,Boots,0.0
2024-02-12,Boots,0.0
2024-02-13,Boots,1.0
2024-02-14,Boots,0.0
2024-02-15,Boots,0.0
2024-02-16,Boots,0.0
2024-02-17,Boots,1.0
2024-02-18,Boots,0.0
2024-02-19,Boots,0.0
2024-02-20,Boots,0.0
2024-02-21,Boots,1.0
2024-02-22,Boots,1.0
2024-02-23,Boots,0.0
2024-02-24,Boots,0.0
2024-02-25,Boots,0.0
2024-02-26,Boots,2.0
2024-02-27,Boots,2.0
2024-02-28,Boots,3.0
2024-02-29,Boots,2.0
2024-03-01,Boots,0.0
2024-03-02,Boots,1.0
2024-03-03,Boots,1.0
2024-03-04,Boots,2.0
2024-03-05,Boots,1.0
2024-03-06,Boots,0.0
2024-03-07,Boots,1.0
2024-03-08,Boots,0.0
2024-03-09,Boots,0.0
2024-03-10,Boots,0.0
2024-03-11,Boots,0.0
2024-03-12,Boots,1.0
2024-03-13,Boots,0.0
2024-03-14,Boots,3.0
2024-03-15,Boots,0.0
2024-03-16,Boots,0.0
2024-03-17,Boots,0.0
2024-03-18,Boots,0.0
2024-03-19,Boots,0.0
2024-03-20,Boots,1.0
2024-03-21,Boots,0.0
2024-03-22,Boots,0.0
2024-03-23,Boots,0.0
2024-03-24,Boots,0.0
2024-03-25,Boots,1.0
2024-03-26,Boots,0.0
2021-03-28,Jacket,2.0
2021-03-29,Jacket,0.0
2021-03-30,Jacket,1.0
2021-03-31,Jacket,1.0
2021-04-01,Jacket,0.0
2021-04-02,Jacket,1.0
2021-04-03,Jacket,0.0
2021-04-04,Jacket,0.0
2021-04-05,Jacket,0.0
2021-04-06,Jacket,0.0
2021-04-07,Jacket,1.0
2021-04-08,Jacket,1.0
2021-04-09,Jacket,0.0
2021-04-10,Jacket,0.0
2021-04-11,Jacket,0.0
2021-04-12,Jacket,2.0
2021-04-13,Jacket,2.0
2021-04-14,Jacket,0.0
2021-04-15,Jacket,2.0
2021-04-16,Jacket,0.0
2021-04-17,Jacket,1.0
2021-04-18,Jacket,1.0
2021-04-19,Jacket,1.0
2021-04-20,Jacket,0.0
2021-04-21,Jacket,1.0
2021-04-22,Jacket,1.0
2021-04-23,Jacket,0.0
2021-04-24,Jacket,1.0
2021-04-25,Jacket,1.0
2021-04-26,Jacket,0.0
2021-04-27,Jacket,0.0
2021-04-28,Jacket,2.0
2021-04-29,Jacket,0.0
2021-04-30,Jacket,0.0
2021-05-01,Jacket,0.0
2021-05-02,Jacket,0.0
2021-05-03,Jacket,0.0
2021-05-04,Jacket,1.0
2021-05-05,Jacket,0.0
2021-05-06,Jacket,0.0
2021-05-07,Jacket,0.0
2021-05-08,Jacket,1.0
2021-05-09,Jacket,0.0
2021-05-10,Jacket,0.0
2021-05-11,Jacket,1.0
2021-05-12,Jacket,0.0
2021-05-13,Jacket,1.0
2021-05-14,Jacket,0.0
2021-05-15,Jacket,1.0
2021-05-16,Jacket,0.0
2021-05-17,Jacket,1.0
2021-05-18,Jacket,0.0
2021-05-19,Jacket,2.0
2021-05-20,Jacket,0.0
2021-05-21,Jacket,2.0
2021-05-22,Jacket,1.0
2021-05-23,Jacket,3.0
2021-05-24,Jacket,0.0
2021-05-25,Jacket,0.0
2021-05-26,Jacket,0.0
2021-05-27,Jacket,0.0
2021-05-28,Jacket,1.0
2021-05-29,Jacket,1.0
2021-05-30,Jacket,0.0
2021-05-31,Jacket,0.0
2021-06-01,Jacket,0.0
2021-06-02,Jacket,1.0
2021-06-03,Jacket,0.0
2021-06-04,Jacket,1.0
2021-06-05,Jacket,0.0
2021-06-06,Jacket,0.0
2021-06-07,Jacket,3.0
2021-06-08,Jacket,2.0
2021-06-09,Jacket,0.0
2021-06-10,Jacket,0.0
2021-06-11,Jacket,1.0
2021-06-12,Jacket,0.0
2021-06-13,Jacket,0.0
2021-06-14,Jacket,0.0
2021-06-15,Jacket,0.0
2021-06-16,Jacket,0.0
2021-06-17,Jacket,0.0
2021-06-18,Jacket,2.0
2021-06-19,Jacket,1.0
2021-06-20,Jacket,2.0
2021-06-21,Jacket,0.0
2021-06-22,Jacket,1.0
2021-06-23,Jacket,0.0
2021-06-24,Jacket,0.0
2021-06-25,Jacket,0.0
2021-06-26,Jacket,0.0
2021-06-27,Jacket,1.0
2021-06-28,Jacket,0.0
2021-06-29,Jacket,0.0
2021-06-30,Jacket,0.0
2021-07-01,Jacket,1.0
2021-07-02,Jacket,0.0
2021-07-03,Jacket,0.0
2021-07-04,Jacket,0.0
2021-07-05,Jacket,0.0
2021-07-06,Jacket,6.0
2021-07-07,Jacket,0.0
2021-07-08,Jacket,1.0
2021-07-09,Jacket,0.0
2021-07-10,Jacket,1.0
2021-07-11,Jacket,3.0
2021-07-12,Jacket,0.0
2021-07-13,Jacket,0.0
2021-07-14,Jacket,0.0
2021-07-15,Jacket,0.0
2021-07-16,Jacket,2.0
2021-07-17,Jacket,1.0
2021-07-18,Jacket,1.0
2021-07-19,Jacket,1.0
2021-07-20,Jacket,0.0
2021-07-21,Jacket,3.0
2021-07-22,Jacket,0.0
2021-07-23,Jacket,0.0
2021-07-24,Jacket,0.0
2021-07-25,Jacket,0.0
2021-07-26,Jacket,0.0
2021-07-27,Jacket,3.0
2021-07-28,Jacket,2.0
2021-07-29,Jacket,0.0
2021-07-30,Jacket,0.0
2021-07-31,Jacket,2.0
2021-08-01,Jacket,1.0
2021-08-02,Jacket,1.0
2021-08-03,Jacket,0.0
2021-08-04,Jacket,5.0
2021-08-05,Jacket,1.0
2021-08-06,Jacket,0.0
2021-08-07,Jacket,1.0
2021-08-08,Jacket,1.0
2021-08-09,Jacket,0.0
2021-08-10,Jacket,0.0
2021-08-11,Jacket,1.0
2021-08-12,Jacket,1.0
2021-08-13,Jacket,1.0
2021-08-14,Jacket,1.0
2021-08-15,Jacket,1.0
2021-08-16,Jacket,0.0
2021-08-17,Jacket,1.0
2021-08-18,Jacket,3.0
2021-08-19,Jacket,1.0
2021-08-20,Jacket,0.0
2021-08-21,Jacket,0.0
2021-08-22,Jacket,0.0
2021-08-23,Jacket,0.0
2021-08-24,Jacket,0.0
2021-08-25,Jacket,2.0
2021-08-26,Jacket,0.0
2021-08-27,Jacket,0.0
2021-08-28,Jacket,0.0
2021-08-29,Jacket,0.0
2021-08-30,Jacket,0.0
2021-08-31,Jacket,0.0
2021-09-01,Jacket,0.0
2021-09-02,Jacket,0.0
2021-09-03,Jacket,0.0
2021-09-04,Jacket,0.0
2021-09-05,Jacket,0.0
2021-09-06,Jacket,0.0
2021-09-07,Jacket,0.0
2021-09-08,Jacket,1.0
2021-09-09,Jacket,0.0
2021-09-10,Jacket,0.0
2021-09-11,Jacket,0.0
2021-09-12,Jacket,0.0
2021-09-13,Jacket,1.0
2021-09-14,Jacket,2.0
2021-09-15,Jacket,0.0
2021-09-16,Jacket,0.0
2021-09-17,Jacket,0.0
2021-09-18,Jacket,0.0
2021-09-19,Jacket,1.0
2021-09-20,Jacket,1.0
2021-09-21,Jacket,0.0
2021-09-22,Jacket,0.0
2021-09-23,Jacket,0.0
2021-09-24,Jacket,4.0
2021-09-25,Jacket,2.0
2021-09-26,Jacket,0.0
2021-09-27,Jacket,0.0
2021-09-28,Jacket,0.0
2021-09-29,Jacket,0.0
2021-09-30,Jacket,1.0
2021-10-01,Jacket,0.0
2021-10-02,Jacket,4.0
2021-10-03,Jacket,0.0
2021-10-04,Jacket,1.0
2021-10-05,Jacket,2.0
2021-10-06,Jacket,3.0
2021-10-07,Jacket,0.0
2021-10-08,Jacket,0.0
2021-10-09,Jacket,1.0
2021-10-10,Jacket,2.0
2021-10-11,Jacket,0.0
2021-10-12,Jacket,0.0
2021-10-13,Jacket,1.0
2021-10-14,Jacket,0.0
2021-10-15,Jacket,0.0
2021-10-16,Jacket,0.0
2021-10-17,Jacket,2.0
2021-10-18,Jacket,0.0
2021-10-19,Jacket,2.0
2021-10-20,Jacket,0.0
2021-10-21,Jacket,0.0
2021-10-22,Jacket,0.0
2021-10-23,Jacket,2.0
2021-10-24,Jacket,4.0
2021-10-25,Jacket,0.0
2021-10-26,Jacket,0.0
2021-10-27,Jacket,0.0
2021-10-28,Jacket,1.0
2021-10-29,Jacket,0.0
2021-10-30,Jacket,2.0
2021-10-31,Jacket,0.0
2021-11-01,Jacket,2.0
2021-11-02,Jacket,1.0
2021-11-03,Jacket,1.0
2021-11-04,Jacket,1.0
2021-11-05,Jacket,0.0
2021-11-06,Jacket,3.0
2021-11-07,Jacket,1.0
2021-11-08,Jacket,0.0
2021-11-09,Jacket,1.0
2021-11-10,Jacket,3.0
2021-11-11,Jacket,0.0
2021-11-12,Jacket,1.0
2021-11-13,Jacket,4.0
2021-11-14,Jacket,2.0
2021-11-15,Jacket,3.0
2021-11-16,Jacket,0.0
2021-11-17,Jacket,2.0
2021-11-18,Jacket,0.0
2021-11-19,Jacket,1.0
2021-11-20,Jacket,3.0
2021-11-21,Jacket,3.0
2021-11-22,Jacket,0.0
2021-11-23,Jacket,0.0
2021-11-24,Jacket,0.0
2021-11-25,Jacket,1.0
2021-11-26,Jacket,0.0
2021-11-27,Jacket,2.0
2021-11-28,Jacket,0.0
2021-11-29,Jacket,0.0
2021-11-30,Jacket,0.0
2021-12-01,Jacket,1.0
2021-12-02,Jacket,0.0
2021-12-03,Jacket,2.0
2021-12-04,Jacket,1.0
2021-12-05,Jacket,3.0
2021-12-06,Jacket,0.0
2021-12-07,Jacket,6.0
2021-12-08,Jacket,1.0
2021-12-09,Jacket,0.0
2021-12-10,Jacket,1.0
2021-12-11,Jacket,1.0
2021-12-12,Jacket,2.0
2021-12-13,Jacket,1.0
2021-12-14,Jacket,0.0
2021-12-15,Jacket,1.0
2021-12-16,Jacket,1.0
2021-12-17,Jacket,0.0
2021-12-18,Jacket,0.0
2021-12-19,Jacket,1.0
2021-12-20,Jacket,1.0
2021-12-21,Jacket,0.0
2021-12-22,Jacket,2.0
2021-12-23,Jacket,2.0
2021-12-24,Jacket,0.0
2021-12-25,Jacket,1.0
2021-12-26,Jacket,1.0
2021-12-27,Jacket,1.0
2021-12-28,Jacket,1.0
2021-12-29,Jacket,1.0
2021-12-30,Jacket,0.0
2021-12-31,Jacket,1.0
2022-01-01,Jacket,0.0
2022-01-02,Jacket,1.0
2022-01-03,Jacket,0.0
2022-01-04,Jacket,1.0
2022-01-05,Jacket,2.0
2022-01-06,Jacket,2.0
2022-01-07,Jacket,1.0
2022-01-08,Jacket,0.0
2022-01-09,Jacket,0.0
2022-01-10,Jacket,0.0
2022-01-11,Jacket,0.0
2022-01-12,Jacket,0.0
2022-01-13,Jacket,0.0
2022-01-14,Jacket,0.0
2022-01-15,Jacket,0.0
2022-01-16,Jacket,1.0
2022-01-17,Jacket,0.0
2022-01-18,Jacket,2.0
2022-01-19,Jacket,0.0
2022-01-20,Jacket,1.0
2022-01-21,Jacket,1.0
2022-01-22,Jacket,0.0
2022-01-23,Jacket,0.0
2022-01-24,Jacket,1.0
2022-01-25,Jacket,1.0
2022-01-26,Jacket,1.0
2022-01-27,Jacket,1.0
2022-01-28,Jacket,1.0
2022-01-29,Jacket,1.0
2022-01-30,Jacket,0.0
2022-01-31,Jacket,1.0
2022-02-01,Jacket,0.0
2022-02-02,Jacket,1.0
2022-02-03,Jacket,2.0
2022-02-04,Jacket,1.0
2022-02-05,Jacket,1.0
2022-02-06,Jacket,0.0
2022-02-07,Jacket,0.0
2022-02-08,Jacket,1.0
2022-02-09,Jacket,0.0
2022-02-10,Jacket,0.0
2022-02-11,Jacket,1.0
2022-02-12,Jacket,0.0
2022-02-13,Jacket,2.0
2022-02-14,Jacket,1.0
2022-02-15,Jacket,0.0
2022-02-16,Jacket,2.0
2022-02-17,Jacket,2.0
2022-02-18,Jacket,0.0
2022-02-19,Jacket,1.0
2022-02-20,Jacket,0.0
2022-02-21,Jacket,1.0
2022-02-22,Jacket,0.0
2022-02-23,Jacket,0.0
2022-02-24,Jacket,1.0
2022-02-25,Jacket,0.0
2022-02-26,Jacket,0.0
2022-02-27,Jacket,1.0
2022-02-28,Jacket,1.0
2022-03-01,Jacket,0.0
2022-03-02,Jacket,0.0
2022-03-03,Jacket,0.0
2022-03-04,Jacket,2.0
2022-03-05,Jacket,0.0
2022-03-06,Jacket,1.0
2022-03-07,Jacket,3.0
2022-03-08,Jacket,0.0
2022-03-09,Jacket,0.0
2022-03-10,Jacket,1.0
2022-03-11,Jacket,1.0
2022-03-12,Jacket,0.0
2022-03-13,Jacket,1.0
2022-03-14,Jacket,2.0
2022-03-15,Jacket,0.0
2022-03-16,Jacket,1.0
2022-03-17,Jacket,0.0
2022-03-18,Jacket,0.0
2022-03-19,Jacket,1.0
2022-03-20,Jacket,0.0
2022-03-21,Jacket,0.0
2022-03-22,Jacket,0.0
2022-03-23,Jacket,0.0
2022-03-24,Jacket,0.0
2022-03-25,Jacket,0.0
2022-03-26,Jacket,0.0
2022-03-27,Jacket,1.0
2022-03-28,Jacket,1.0
2022-03-29,Jacket,1.0
2022-03-30,Jacket,1.0
2022-03-31,Jacket,1.0
2022-04-01,Jacket,0.0
2022-04-02,Jacket,2.0
2022-04-03,Jacket,0.0
2022-04-04,Jacket,0.0
2022-04-05,Jacket,0.0
2022-04-06,Jacket,0.0
2022-04-07,Jacket,2.0
2022-04-08,Jacket,1.0
2022-04-09,Jacket,1.0
2022-04-10,Jacket,0.0
2022-04-11,Jacket,0.0
2022-04-12,Jacket,2.0
2022-04-13,Jacket,0.0
2022-04-14,Jacket,1.0
2022-04-15,Jacket,2.0
2022-04-16,Jacket,0.0
2022-04-17,Jacket,1.0
2022-04-18,Jacket,2.0
2022-04-19,Jacket,0.0
2022-04-20,Jacket,0.0
2022-04-21,Jacket,2.0
2022-04-22,Jacket,2.0
2022-04-23,Jacket,3.0
2022-04-24,Jacket,1.0
2022-04-25,Jacket,2.0
2022-04-26,Jacket,3.0
2022-04-27,Jacket,0.0
2022-04-28,Jacket,2.0
2022-04-29,Jacket,0.0
2022-04-30,Jacket,0.0
2022-05-01,Jacket,0.0
2022-05-02,Jacket,0.0
2022-05-03,Jacket,0.0
2022-05-04,Jacket,1.0
2022-05-05,Jacket,1.0
2022-05-06,Jacket,0.0
2022-05-07,Jacket,1.0
2022-05-08,Jacket,1.0
2022-05-09,Jacket,0.0
2022-05-10,Jacket,0.0
2022-05-11,Jacket,0.0
2022-05-12,Jacket,0.0
2022-05-13,Jacket,0.0
2022-05-14,Jacket,0.0
2022-05-15,Jacket,0.0
2022-05-16,Jacket,3.0
2022-05-17,Jacket,3.0
2022-05-18,Jacket,0.0
2022-05-19,Jacket,0.0
2022-05-20,Jacket,0.0
2022-05-21,Jacket,4.0
2022-05-22,Jacket,0.0
2022-05-23,Jacket,1.0
2022-05-24,Jacket,0.0
2022-05-25,Jacket,1.0
2022-05-26,Jacket,1.0
2022-05-27,Jacket,0.0
2022-05-28,Jacket,1.0
2022-05-29,Jacket,0.0
2022-05-30,Jacket,2.0
2022-05-31,Jacket,0.0
2022-06-01,Jacket,0.0
2022-06-02,Jacket,0.0
2022-06-03,Jacket,1.0
2022-06-04,Jacket,1.0
2022-06-05,Jacket,2.0
2022-06-06,Jacket,0.0
2022-06-07,Jacket,3.0
2022-06-08,Jacket,2.0
2022-06-09,Jacket,0.0
2022-06-10,Jacket,0.0
2022-06-11,Jacket,3.0
2022-06-12,Jacket,0.0
2022-06-13,Jacket,0.0
2022-06-14,Jacket,1.0
2022-06-15,Jacket,2.0
2022-06-16,Jacket,0.0
2022-06-17,Jacket,2.0
2022-06-18,Jacket,0.0
2022-06-19,Jacket,0.0
2022-06-20,Jacket,1.0
2022-06-21,Jacket,0.0
2022-06-22,Jacket,1.0
2022-06-23,Jacket,1.0
2022-06-24,Jacket,0.0
2022-06-25,Jacket,5.0
2022-06-26,Jacket,0.0
2022-06-27,Jacket,0.0
2022-06-28,Jacket,0.0
2022-06-29,Jacket,1.0
2022-06-30,Jacket,0.0
2022-07-01,Jacket,2.0
2022-07-02,Jacket,0.0
2022-07-03,Jacket,0.0
2022-07-04,Jacket,3.0
2022-07-05,Jacket,1.0
2022-07-06,Jacket,1.0
2022-07-07,Jacket,0.0
2022-07-08,Jacket,0.0
2022-07-09,Jacket,0.0
2022-07-10,Jacket,0.0
2022-07-11,Jacket,1.0
2022-07-12,Jacket,1.0
2022-07-13,Jacket,0.0
2022-07-14,Jacket,2.0
2022-07-15,Jacket,0.0
2022-07-16,Jacket,0.0
2022-07-17,Jacket,1.0
2022-07-18,Jacket,1.0
2022-07-19,Jacket,2.0
2022-07-20,Jacket,0.0
2022-07-21,Jacket,3.0
2022-07-22,Jacket,0.0
2022-07-23,Jacket,1.0
2022-07-24,Jacket,0.0
2022-07-25,Jacket,1.0
2022-07-26,Jacket,2.0
2022-07-27,Jacket,0.0
2022-07-28,Jacket,0.0
2022-07-29,Jacket,0.0
2022-07-30,Jacket,1.0
2022-07-31,Jacket,2.0
2022-08-01,Jacket,0.0
2022-08-02,Jacket,1.0
2022-08-03,Jacket,0.0
2022-08-04,Jacket,0.0
2022-08-05,Jacket,4.0
2022-08-06,Jacket,0.0
2022-08-07,Jacket,0.0
2022-08-08,Jacket,1.0
2022-08-09,Jacket,0.0
2022-08-10,Jacket,1.0
2022-08-11,Jacket,4.0
2022-08-12,Jacket,2.0
2022-08-13,Jacket,2.0
2022-08-14,Jacket,1.0
2022-08-15,Jacket,0.0
2022-08-16,Jacket,1.0
2022-08-17,Jacket,1.0
2022-08-18,Jacket,0.0
2022-08-19,Jacket,0.0
2022-08-20,Jacket,0.0
2022-08-21,Jacket,2.0
2022-08-22,Jacket,0.0
2022-08-23,Jacket,1.0
2022-08-24,Jacket,2.0
2022-08-25,Jacket,1.0
2022-08-26,Jacket,1.0
2022-08-27,Jacket,0.0
2022-08-28,Jacket,1.0
2022-08-29,Jacket,1.0
2022-08-30,Jacket,0.0
2022-08-31,Jacket,0.0
2022-09-01,Jacket,2.0
2022-09-02,Jacket,1.0
2022-09-03,Jacket,1.0
2022-09-04,Jacket,0.0
2022-09-05,Jacket,1.0
2022-09-06,Jacket,1.0
2022-09-07,Jacket,3.0
2022-09-08,Jacket,1.0
2022-09-09,Jacket,1.0
2022-09-10,Jacket,0.0
2022-09-11,Jacket,0.0
2022-09-12,Jacket,2.0
2022-09-13,Jacket,0.0
2022-09-14,Jacket,1.0
2022-09-15,Jacket,2.0
2022-09-16,Jacket,1.0
2022-09-17,Jacket,0.0
2022-09-18,Jacket,2.0
2022-09-19,Jacket,1.0
2022-09-20,Jacket,0.0
2022-09-21,Jacket,0.0
2022-09-22,Jacket,0.0
2022-09-23,Jacket,1.0
2022-09-24,Jacket,2.0
2022-09-25,Jacket,0.0
2022-09-26,Jacket,1.0
2022-09-27,Jacket,1.0
2022-09-28,Jacket,0.0
2022-09-29,Jacket,0.0
2022-09-30,Jacket,1.0
2022-10-01,Jacket,0.0
2022-10-02,Jacket,0.0
2022-10-03,Jacket,1.0
2022-10-04,Jacket,3.0
2022-10-05,Jacket,0.0
2022-10-06,Jacket,0.0
2022-10-07,Jacket,0.0
2022-10-08,Jacket,1.0
2022-10-09,Jacket,0.0
2022-10-10,Jacket,1.0
2022-10-11,Jacket,0.0
2022-10-12,Jacket,0.0
2022-10-13,Jacket,0.0
2022-10-14,Jacket,0.0
2022-10-15,Jacket,1.0
2022-10-16,Jacket,1.0
2022-10-17,Jacket,0.0
2022-10-18,Jacket,1.0
2022-10-19,Jacket,0.0
2022-10-20,Jacket,1.0
2022-10-21,Jacket,1.0
2022-10-22,Jacket,1.0
2022-10-23,Jacket,3.0
2022-10-24,Jacket,0.0
2022-10-25,Jacket,0.0
2022-10-26,Jacket,0.0
2022-10-27,Jacket,0.0
2022-10-28,Jacket,2.0
2022-10-29,Jacket,1.0
2022-10-30,Jacket,1.0
2022-10-31,Jacket,0.0
2022-11-01,Jacket,0.0
2022-11-02,Jacket,2.0
2022-11-03,Jacket,1.0
2022-11-04,Jacket,0.0
2022-11-05,Jacket,0.0
2022-11-06,Jacket,0.0
2022-11-07,Jacket,4.0
2022-11-08,Jacket,0.0
2022-11-09,Jacket,0.0
2022-11-10,Jacket,1.0
2022-11-11,Jacket,1.0
2022-11-12,Jacket,2.0
2022-11-13,Jacket,0.0
2022-11-14,Jacket,1.0
2022-11-15,Jacket,1.0
2022-11-16,Jacket,1.0
2022-11-17,Jacket,2.0
2022-11-18,Jacket,1.0
2022-11-19,Jacket,0.0
2022-11-20,Jacket,1.0
2022-11-21,Jacket,1.0
2022-11-22,Jacket,0.0
2022-11-23,Jacket,2.0
2022-11-24,Jacket,0.0
2022-11-25,Jacket,1.0
2022-11-26,Jacket,0.0
2022-11-27,Jacket,2.0
2022-11-28,Jacket,2.0
2022-11-29,Jacket,0.0
2022-11-30,Jacket,0.0
2022-12-01,Jacket,0.0
2022-12-02,Jacket,4.0
2022-12-03,Jacket,1.0
2022-12-04,Jacket,1.0
2022-12-05,Jacket,1.0
2022-12-06,Jacket,0.0
2022-12-07,Jacket,2.0
2022-12-08,Jacket,1.0
2022-12-09,Jacket,0.0
2022-12-10,Jacket,0.0
2022-12-11,Jacket,0.0
2022-12-12,Jacket,0.0
2022-12-13,Jacket,1.0
2022-12-14,Jacket,1.0
2022-12-15,Jacket,2.0
2022-12-16,Jacket,0.0
2022-12-17,Jacket,1.0
2022-12-18,Jacket,0.0
2022-12-19,Jacket,1.0
2022-12-20,Jacket,0.0
2022-12-21,Jacket,0.0
2022-12-22,Jacket,2.0
2022-12-23,Jacket,2.0
2022-12-24,Jacket,0.0
2022-12-25,Jacket,1.0
2022-12-26,Jacket,5.0
2022-12-27,Jacket,1.0
2022-12-28,Jacket,0.0
2022-12-29,Jacket,1.0
2022-12-30,Jacket,0.0
2022-12-31,Jacket,0.0
2023-01-01,Jacket,1.0
2023-01-02,Jacket,1.0
2023-01-03,Jacket,0.0
2023-01-04,Jacket,0.0
2023-01-05,Jacket,3.0
2023-01-06,Jacket,2.0
2023-01-07,Jacket,0.0
2023-01-08,Jacket,1.0
2023-01-09,Jacket,0.0
2023-01-10,Jacket,1.0
2023-01-11,Jacket,1.0
2023-01-12,Jacket,0.0
2023-01-13,Jacket,2.0
2023-01-14,Jacket,2.0
2023-01-15,Jacket,2.0
2023-01-16,Jacket,0.0
2023-01-17,Jacket,1.0
2023-01-18,Jacket,1.0
2023-01-19,Jacket,0.0
2023-01-20,Jacket,0.0
2023-01-21,Jacket,0.0
2023-01-22,Jacket,3.0
2023-01-23,Jacket,0.0
2023-01-24,Jacket,2.0
2023-01-25,Jacket,0.0
2023-01-26,Jacket,1.0
2023-01-27,Jacket,3.0
2023-01-28,Jacket,0.0
2023-01-29,Jacket,1.0
2023-01-30,Jacket,0.0
2023-01-31,Jacket,0.0
2023-02-01,Jacket,1.0
2023-02-02,Jacket,0.0
2023-02-03,Jacket,2.0
2023-02-04,Jacket,0.0
2023-02-05,Jacket,3.0
2023-02-06,Jacket,3.0
2023-02-07,Jacket,1.0
2023-02-08,Jacket,0.0
2023-02-09,Jacket,0.0
2023-02-10,Jacket,0.0
2023-02-11,Jacket,0.0
2023-02-12,Jacket,0.0
2023-02-13,Jacket,1.0
2023-02-14,Jacket,0.0
2023-02-15,Jacket,1.0
2023-02-16,Jacket,1.0
2023-02-17,Jacket,1.0
2023-02-18,Jacket,0.0
2023-02-19,Jacket,0.0
2023-02-20,Jacket,0.0
2023-02-21,Jacket,0.0
2023-02-22,Jacket,0.0
2023-02-23,Jacket,2.0
2023-02-24,Jacket,0.0
2023-02-25,Jacket,1.0
2023-02-26,Jacket,1.0
2023-02-27,Jacket,2.0
2023-02-28,Jacket,0.0
2023-03-01,Jacket,0.0
2023-03-02,Jacket,0.0
2023-03-03,Jacket,1.0
2023-03-04,Jacket,1.0
2023-03-05,Jacket,0.0
2023-03-06,Jacket,0.0
2023-03-07,Jacket,0.0
2023-03-08,Jacket,2.0
2023-03-09,Jacket,1.0
2023-03-10,Jacket,2.0
2023-03-11,Jacket,0.0
2023-03-12,Jacket,0.0
2023-03-13,Jacket,1.0
2023-03-14,Jacket,1.0
2023-03-15,Jacket,2.0
2023-03-16,Jacket,0.0
2023-03-17,Jacket,2.0
